timestamp_iso_th,indoor_PM1.0,indoor_PM2.5,indoor_PM10,outdoor_PM1.0,outdoor_PM2.5,outdoor_PM10,bme_temp_C,bme_rh_%,bme_pressure_hPa,device_id
2025-09-18T12:43:57+07:00,13,18,19,17,26,29,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:43:58+07:00,13,18,19,17,26,29,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:43:59+07:00,13,18,19,17,26,28,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:44:00+07:00,13,18,19,17,26,28,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:44:01+07:00,12,18,19,16,25,27,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:44:02+07:00,12,18,19,15,23,24,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:44:03+07:00,12,18,19,15,23,24,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:44:04+07:00,12,19,20,15,23,24,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:44:05+07:00,12,19,20,16,24,26,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:44:06+07:00,12,19,20,16,24,26,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:44:07+07:00,13,20,21,16,24,26,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:44:09+07:00,13,20,21,16,23,25,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:44:10+07:00,13,20,21,16,23,25,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:44:11+07:00,13,21,22,16,23,25,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:44:12+07:00,13,21,22,14,22,24,30.4,65.9,971.0,raspberrypi5
2025-09-18T12:44:13+07:00,13,21,22,14,22,24,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:44:14+07:00,13,20,21,14,22,24,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:44:15+07:00,13,20,21,15,22,24,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:44:16+07:00,13,20,21,16,23,25,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:44:17+07:00,13,21,22,16,23,25,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:44:18+07:00,13,21,22,15,23,24,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:44:19+07:00,13,21,22,15,23,24,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:44:20+07:00,14,21,22,15,23,24,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:44:21+07:00,14,21,22,15,22,24,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:44:22+07:00,14,21,22,15,22,24,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:23+07:00,13,21,22,14,21,23,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:44:24+07:00,13,21,22,14,21,22,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:25+07:00,13,21,22,14,21,22,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:26+07:00,13,20,21,15,22,23,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:44:27+07:00,13,20,21,15,22,23,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:44:28+07:00,13,20,21,15,22,23,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:29+07:00,13,20,21,14,21,22,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:31+07:00,13,20,21,14,21,22,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:32+07:00,13,20,21,14,21,22,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:44:33+07:00,13,19,21,14,21,22,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:34+07:00,13,19,21,14,20,22,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:44:35+07:00,13,19,21,14,20,22,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:36+07:00,14,20,21,14,20,22,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:37+07:00,14,20,21,14,20,20,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:38+07:00,14,20,21,14,20,20,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:44:39+07:00,14,19,20,14,20,20,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:40+07:00,14,19,20,14,21,21,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:41+07:00,14,19,20,14,21,21,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:44:42+07:00,14,20,21,14,21,21,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:43+07:00,14,20,21,16,21,21,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:44+07:00,14,20,21,17,22,22,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:44:45+07:00,14,20,21,17,22,22,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:46+07:00,14,20,21,17,23,23,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:47+07:00,14,20,21,17,23,23,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:48+07:00,13,20,21,16,22,22,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:44:49+07:00,13,20,21,15,22,22,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:50+07:00,13,20,21,15,22,22,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:44:51+07:00,14,21,22,16,23,23,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:53+07:00,14,21,22,17,24,24,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:54+07:00,14,21,22,17,24,24,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:44:55+07:00,14,21,22,17,24,24,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:44:56+07:00,14,21,22,17,25,25,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:44:57+07:00,14,21,22,17,25,25,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:58+07:00,15,21,22,17,25,25,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:44:59+07:00,15,21,22,17,25,26,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:45:00+07:00,15,21,22,17,25,26,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:45:01+07:00,15,22,23,17,25,26,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:45:02+07:00,15,22,23,17,26,27,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:45:03+07:00,15,22,23,17,26,27,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:04+07:00,14,21,22,17,26,27,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:05+07:00,14,21,22,16,26,26,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:06+07:00,14,21,22,16,26,26,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:45:07+07:00,13,21,22,16,26,26,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:08+07:00,14,22,23,15,25,26,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:45:09+07:00,14,22,23,16,26,27,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:10+07:00,14,22,23,16,26,27,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:45:11+07:00,14,22,23,16,26,27,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:12+07:00,14,22,23,15,25,26,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:45:14+07:00,14,22,23,15,25,26,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:15+07:00,14,22,23,15,26,28,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:45:16+07:00,14,22,23,15,26,28,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:45:17+07:00,14,22,23,16,27,29,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:45:18+07:00,14,22,23,16,26,28,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:45:19+07:00,14,22,23,16,26,28,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:45:20+07:00,14,22,23,16,26,28,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:45:21+07:00,14,22,23,16,26,28,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:45:22+07:00,14,22,23,16,26,28,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:45:23+07:00,14,21,22,16,26,28,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:45:24+07:00,14,21,22,16,26,29,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:45:25+07:00,14,21,22,16,26,29,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:45:26+07:00,13,20,21,16,26,29,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:45:27+07:00,13,20,21,16,25,29,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:45:28+07:00,13,20,21,16,25,29,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:45:29+07:00,13,20,21,16,25,29,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:45:30+07:00,12,19,20,16,25,29,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:45:31+07:00,12,19,20,16,25,29,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:45:32+07:00,12,19,20,16,25,29,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:45:34+07:00,13,20,21,16,25,29,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:35+07:00,13,20,21,17,26,30,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:45:36+07:00,13,19,20,17,26,30,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:37+07:00,13,19,20,17,25,30,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:38+07:00,12,18,19,16,24,29,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:39+07:00,12,19,20,16,24,29,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:45:40+07:00,12,19,20,16,24,29,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:41+07:00,13,20,21,16,24,29,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:45:42+07:00,12,19,20,16,24,29,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:43+07:00,12,19,20,16,24,29,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:45:44+07:00,12,19,20,16,24,29,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:45+07:00,12,19,20,17,25,30,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:46+07:00,12,19,20,17,25,28,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:47+07:00,12,19,20,17,25,28,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:48+07:00,12,19,20,17,25,28,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:49+07:00,12,19,20,16,24,28,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:50+07:00,12,19,20,16,24,28,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:51+07:00,13,19,20,16,24,28,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:52+07:00,13,19,20,16,24,27,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:53+07:00,13,19,20,16,24,27,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:54+07:00,13,20,20,16,24,27,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:56+07:00,13,20,20,15,23,24,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:57+07:00,13,20,20,15,23,24,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:58+07:00,13,21,21,15,23,24,30.4,65.9,970.8,raspberrypi5
2025-09-18T12:45:59+07:00,13,21,21,15,22,23,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:46:00+07:00,13,21,21,15,22,23,30.4,65.9,970.9,raspberrypi5
2025-09-18T12:46:01+07:00,14,21,21,15,22,23,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:46:02+07:00,14,21,21,16,23,24,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:46:03+07:00,14,21,21,15,22,23,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:46:04+07:00,13,21,21,15,22,23,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:46:05+07:00,13,21,21,15,21,21,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:06+07:00,13,21,21,15,21,21,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:46:07+07:00,14,21,21,16,22,22,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:08+07:00,14,21,21,16,23,23,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:46:09+07:00,14,21,21,16,23,23,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:10+07:00,14,21,21,15,22,22,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:11+07:00,14,21,21,15,22,22,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:46:12+07:00,14,21,21,15,22,22,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:46:13+07:00,15,21,21,15,22,22,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:14+07:00,15,21,21,16,22,22,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:15+07:00,15,21,21,16,22,22,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:16+07:00,16,21,21,16,22,22,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:18+07:00,16,21,21,15,21,21,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:19+07:00,16,21,21,15,21,21,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:20+07:00,15,21,21,15,21,21,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:46:21+07:00,15,21,21,15,21,21,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:46:22+07:00,15,21,21,15,21,21,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:46:23+07:00,15,21,21,15,21,21,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:24+07:00,15,21,21,15,21,21,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:25+07:00,15,21,21,16,22,22,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:26+07:00,15,20,20,16,22,22,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:27+07:00,15,20,20,16,22,23,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:28+07:00,15,20,20,16,22,23,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:29+07:00,16,20,20,16,22,23,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:46:30+07:00,16,20,20,16,23,26,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:31+07:00,16,20,20,16,23,26,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:32+07:00,15,20,20,15,22,25,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:46:33+07:00,15,20,20,16,22,25,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:34+07:00,15,20,20,16,22,25,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:35+07:00,15,20,20,17,23,26,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:36+07:00,15,20,20,16,23,26,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:37+07:00,15,20,20,16,23,26,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:38+07:00,15,21,21,16,23,26,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:40+07:00,15,21,21,16,23,26,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:41+07:00,15,21,21,16,23,26,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:42+07:00,14,20,20,16,23,26,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:46:43+07:00,14,20,20,16,24,27,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:46:44+07:00,14,20,20,16,24,27,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:45+07:00,14,21,21,16,24,27,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:46+07:00,14,21,21,17,24,26,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:47+07:00,14,21,21,18,25,29,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:48+07:00,13,20,21,19,27,31,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:49+07:00,13,20,21,19,27,30,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:50+07:00,13,20,21,18,27,31,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:51+07:00,13,20,21,18,27,29,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:52+07:00,13,20,21,17,27,29,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:53+07:00,13,20,21,17,29,31,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:54+07:00,13,19,21,17,27,30,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:46:55+07:00,13,19,21,17,27,29,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:56+07:00,13,19,21,16,27,29,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:46:57+07:00,13,20,21,16,27,28,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:58+07:00,13,20,21,16,25,27,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:46:59+07:00,13,20,21,16,25,27,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:00+07:00,12,19,21,17,26,28,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:02+07:00,12,19,21,17,27,29,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:03+07:00,12,19,21,17,27,29,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:04+07:00,13,20,22,17,27,29,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:05+07:00,13,20,22,17,26,28,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:47:06+07:00,13,20,22,17,26,28,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:07+07:00,13,19,21,17,26,28,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:47:08+07:00,13,19,21,17,26,28,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:47:09+07:00,13,19,21,17,26,28,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:10+07:00,13,19,21,17,26,28,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:11+07:00,13,19,21,16,23,25,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:12+07:00,13,19,21,16,23,25,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:47:13+07:00,13,19,22,16,23,25,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:47:14+07:00,13,19,22,16,23,24,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:15+07:00,13,19,22,16,23,24,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:47:16+07:00,13,20,23,16,23,24,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:17+07:00,13,20,23,16,23,26,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:18+07:00,13,20,23,16,23,26,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:19+07:00,13,19,22,16,23,26,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:20+07:00,13,19,22,16,24,27,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:47:21+07:00,13,19,22,17,25,28,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:22+07:00,14,20,22,17,25,28,30.4,66.0,970.9,raspberrypi5
2025-09-18T12:47:24+07:00,14,20,22,17,24,27,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:25+07:00,14,20,22,17,24,27,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:26+07:00,14,20,21,17,24,27,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:27+07:00,14,20,21,17,25,28,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:28+07:00,14,20,21,16,25,28,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:29+07:00,13,18,20,16,25,29,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:30+07:00,13,18,20,16,26,28,30.4,66.0,970.8,raspberrypi5
2025-09-18T12:47:31+07:00,13,18,20,16,26,27,30.4,66.1,970.9,raspberrypi5
2025-09-18T12:47:32+07:00,13,19,21,17,27,29,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:33+07:00,14,20,22,17,28,30,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:34+07:00,14,20,22,18,29,29,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:35+07:00,15,20,22,17,28,28,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:36+07:00,15,20,22,17,29,29,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:37+07:00,15,20,22,17,28,28,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:38+07:00,15,21,22,17,29,29,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:39+07:00,15,21,22,17,27,27,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:40+07:00,15,21,22,17,27,27,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:41+07:00,15,20,21,17,27,27,30.4,66.1,970.9,raspberrypi5
2025-09-18T12:47:42+07:00,15,20,21,16,26,28,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:44+07:00,15,20,21,16,26,28,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:45+07:00,14,20,20,16,26,28,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:46+07:00,14,20,20,17,26,28,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:47+07:00,14,20,20,17,26,28,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:48+07:00,14,19,20,17,26,28,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:49+07:00,14,19,20,17,27,31,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:50+07:00,14,19,20,16,25,29,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:51+07:00,14,19,20,15,25,29,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:52+07:00,14,19,20,16,25,29,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:53+07:00,14,19,20,16,25,29,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:54+07:00,15,19,20,16,25,29,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:55+07:00,15,19,20,16,24,28,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:56+07:00,15,19,20,16,25,30,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:57+07:00,15,20,21,17,27,31,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:58+07:00,15,20,21,17,27,31,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:47:59+07:00,15,20,21,17,25,27,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:48:00+07:00,15,21,22,18,26,27,30.4,66.1,970.8,raspberrypi5
2025-09-18T12:48:01+07:00,15,21,22,18,26,27,30.4,66.1,970.9,raspberrypi5
